Timestamp,Pitch,Q,Roll,DegC,Conductivity,Turbidity,mg/L,uM,Level,Dayofweek,Hourofday,Month,,
2017-03-28T16:00:00,0.1216,-55.1933,0.032,36.9515,96.025,3.67,0.297,10.875,10.04291667,1,16,3,,
2017-03-28T20:00:00,0.119958333,4.79325,0.030416667,33.279,1244.09,3.5325,0.30125,21.5,11.24458333,1,20,3,,
2017-03-29T00:00:00,0.128692308,95.02592308,0.031692308,32.33304348,171.555,4.3,0.145333333,8.5075,10.24208333,2,0,3,,
2017-03-29T04:00:00,0.134571429,-51.437,0.03,31.47888889,102.96,4.53,0.225666667,0.785,9.930833333,2,4,3,,
2017-03-29T08:00:00,0.124666667,-3.9715,0.03,35.61736842,835.355,3.8825,0.306,21.825,11.1675,2,8,3,,
2017-03-29T12:00:00,0.129285714,90.33042857,0.037285714,39.99608696,171.3725,3.5325,0.285,20.325,10.26166667,2,12,3,,
2017-03-29T16:00:00,0.11,-41.8895,0.0315,36.365,87.98,3.4,0.29075,0.107,9.689166667,2,16,3,,
2017-03-29T20:00:00,0.118375,-16.626375,0.03725,33.2,592.5625,3.8525,0.2965,21.125,10.91041667,2,20,3,,
2017-03-30T00:00:00,0.122571429,79.55435714,0.039214286,31.94625,173.895,4.15,0.184666667,10.08975,10.25833333,3,0,3,,
2017-03-30T04:00:00,0.13,-28.557,0.03,31.00833333,225.25625,4.04875,0.246666667,13.4175,9.670833333,3,4,3,,
2017-03-30T08:00:00,0.128125,-6.897333333,0.036041667,35.55142857,276.6175,3.9475,0.308666667,16.74525,10.75125,3,8,3,,
2017-03-30T12:00:00,0.127833333,67.6555,0.03825,38.13416667,119.0625,2.9175,0.3075,21.975,10.1575,3,12,3,,
2017-03-30T16:00:00,0.127691667,19.27915,0.03635,32.47866667,247.14625,3.2225,0.3085,16.743125,9.498333333,3,16,3,,
2017-03-30T20:00:00,0.12755,-29.0972,0.03445,30.84,375.23,3.5275,0.3095,11.51125,10.56958333,3,20,3,,
2017-03-31T00:00:00,0.128555556,64.33644444,0.035055556,29.45956522,280.5675,3.5025,0.243666667,13.78,10.41166667,4,0,3,,
2017-03-31T04:00:00,0.132039683,29.23403175,0.034623016,28.65722222,77.5,3.46,0.056,4,9.684166667,4,4,3,,
2017-03-31T08:00:00,0.13552381,-5.868380952,0.034190476,32.31894737,117.2975,2.7275,0.318333333,17.2885,10.49,4,8,3,,
2017-03-31T12:00:00,0.132866667,51.33953333,0.0382,35.25666667,90.03,2.8275,0.31725,22.65,10.23125,4,12,3,,
2017-03-31T16:00:00,0.132933333,9.641016667,0.03575625,32.42529412,123.3133333,2.74875,0.314125,18.837,9.525,4,16,3,,
2017-03-31T20:00:00,0.133,-32.0575,0.0333125,30.36956522,156.5966667,2.67,0.311,15.024,10.31291667,4,20,3,,
2017-04-01T00:00:00,0.132166667,41.20425,0.032708333,28.56333333,272.075,2.575,0.30875,22.075,10.64708333,5,0,4,,
2017-04-01T04:00:00,0.1315,50.36975,0.03575,27.72266667,79.59333333,2.29,0.164,8.068333333,9.93125,5,4,4,,
2017-04-01T08:00:00,0.140888889,-1.2195,0.034833333,31.24,70.24,2.275,0.309666667,17.2975,10.23583333,5,8,4,,
2017-04-01T12:00:00,0.1385,30.9996,0.03515,32.74461538,66.165,2.4825,0.312,22.275,10.31791667,5,12,4,,
2017-04-01T16:00:00,0.138795455,3.602527273,0.034075,31.28461538,62.535,2.675,0.311,11.417,9.72625,5,16,4,,
2017-04-01T20:00:00,0.139090909,-23.79454545,0.033,29.68181818,85.46666667,2.596666667,0.315,15.169,10.06375,5,20,4,,
2017-04-02T00:00:00,0.135583333,10.4145,0.034916667,28.84538462,126.5825,2.2725,0.313333333,16.968,10.76625,6,0,4,,
2017-04-02T04:00:00,0.13985,40.30315,0.0321,27.74666667,77.8925,2.46,0.281,15.2435,10.33166667,6,4,4,,
2017-04-02T08:00:00,0.141,2.351,0.03,30.709,62.41,3.0225,0.267,19.1,10.03,6,8,4,,
2017-04-02T12:00:00,0.146125,13.32391667,0.039875,34.239,61.9175,2.655,0.25825,18.425,10.24083333,6,12,4,,
2017-04-02T16:00:00,0.142333333,19.38216667,0.0415,32.00357143,61.6675,3.0325,0.258,9.539,9.953333333,6,16,4,,
2017-04-02T20:00:00,0.15,-23.484,0.033,28.96571429,75.93,3.84,0.2655,0.396,9.809166667,6,20,4,,
2017-04-03T00:00:00,0.14125,-16.66091667,0.03575,28.21388889,186.7675,2.9025,0.273,19.5,10.63583333,0,0,4,,
2017-04-03T04:00:00,0.139708333,36.38341667,0.031666667,27.18333333,254.515,2.6125,0.25675,18.325,10.72,0,4,4,,
2017-04-03T08:00:00,0.140625,42.619375,0.03375,28.93615385,66.715,3.7425,0.293,20.925,10.0525,0,8,4,,
2017-04-03T12:00:00,0.140230769,-0.271923077,0.033230769,31.81636364,63.7825,2.6,0.298,21.325,10.14041667,0,12,4,,
2017-04-03T16:00:00,0.14,23.80243478,0.033956522,29.679,63.355,2.5375,0.289,20.6,10.25708333,0,16,4,,
2017-04-03T20:00:00,0.14575,-0.489507609,0.034128261,27.80636364,56.2925,13.8575,0.186333333,10.69,9.868333333,0,20,4,,
2017-04-04T00:00:00,0.1515,-24.78145,0.0343,27.60590909,70.4525,5.365,0.219,11.891,10.46625,1,0,4,,
2017-04-04T04:00:00,0.141875,28.56354167,0.0325,27.624,551.04,3.515,0.28325,20.2,11.1625,1,4,4,,
2017-04-04T08:00:00,0.151176471,84.99417647,0.036529412,28.62761905,62.3325,9.735,0.301,16.835,10.34666667,1,8,4,,
2017-04-04T12:00:00,0.150375,-6.441625,0.031625,29.07928571,60.5225,8.3225,0.28,20,10.035,1,12,4,,
2017-04-04T16:00:00,0.153125,44.53975,0.034583333,26.984,46.5325,6.86,0.111,2.9935,10.58458333,1,16,4,,
2017-04-04T20:00:00,0.158538462,80.37415385,0.032769231,26.352,47.62,13.1125,0.059,2.2025,10.15583333,1,20,4,,
2017-04-05T00:00:00,0.167142857,62.1365,0.037357143,26.26875,47.1775,18.705,0.0315,2.2715,10.31583333,2,0,4,,
2017-04-05T04:00:00,0.159041667,97.99604167,0.03375,26.13769231,45.525,25.3775,0.06,4.2825,11.39875,2,4,4,,
2017-04-05T08:00:00,0.169458333,229.7100833,0.039708333,27.45190476,44.48,44.43,0.0665,4.745,11.07875,2,8,4,,
2017-04-05T12:00:00,0.176416667,173.3589583,0.042416667,31.914,39.1175,39.23,0.12325,8.80575,10.56083333,2,12,4,,
2017-04-05T16:00:00,0.169208333,126.2067083,0.0385,30.83,39.0725,27.29,0.046,3.289,10.83583333,2,16,4,,
2017-04-05T20:00:00,0.169458333,135.0842917,0.037833333,28.23571429,42.6475,19.38,0.067,4.795,10.53833333,2,20,4,,
2017-04-06T00:00:00,0.167947368,80.55894737,0.032947368,26.95933333,45.65,14.5475,0.0115,0.81925,10.21583333,3,0,4,,
2017-04-06T04:00:00,0.157083333,8.279708333,0.030708333,26.86,46.8575,9.6225,0.06275,4.46275,11.295,3,4,4,,
2017-04-06T08:00:00,0.163791667,133.9860833,0.034208333,28.50333333,39.91333333,10.59666667,0.166,11.86666667,11.00541667,3,8,4,,
2017-04-06T12:00:00,0.172416667,89.91533333,0.037166667,29.706,42.9,11.44,0.14675,10.485,10.13,3,12,4,,
2017-04-06T16:00:00,0.163875,31.579125,0.035583333,28.28578947,48.2625,9.85,0.103,7.37,10.7925,3,16,4,,
2017-04-06T20:00:00,0.1675,104.4804583,0.035875,26.757,42.35,8.945,0.05925,4.228,10.65,3,20,4,,
2017-04-07T00:00:00,0.167125,69.42075,0.03475,26.55615385,49.5525,14.2825,0.0085,0.59775,10.08375,4,0,4,,
2017-04-07T04:00:00,0.15875,-15.04341667,0.032916667,26.46272727,58.22,16.095,0.08575,6.114,11.20625,4,4,4,,
2017-04-07T08:00:00,0.158041667,143.6162917,0.034,27.57714286,61.0275,17.54,0.17,12.1275,11.27583333,4,8,4,,
2017-04-07T12:00:00,0.169875,109.758625,0.035333333,28.94857143,47.905,15.7775,0.1405,10.036,10.27125,4,12,4,,
2017-04-07T16:00:00,0.166208333,40.82216667,0.03625,28.23454545,49.2275,10.745,0.084,6.006,10.77083333,4,16,4,,
2017-04-07T20:00:00,0.165333333,121.5758333,0.037416667,27.6715,45.5275,9.595,0.038,2.71575,10.89833333,4,20,4,,
2017-04-08T00:00:00,0.168916667,100.06675,0.03475,27.73733333,50.2825,10.105,0.0425,3.0425,10.1275,5,0,4,,
2017-04-08T04:00:00,0.164458333,-4.12975,0.034541667,27.15583333,53.4025,7.1075,0.03325,2.36875,11.00333333,5,4,4,,
2017-04-08T08:00:00,0.158583333,132.2827083,0.032708333,30.09315789,51.2025,6.9875,0.13825,9.8725,11.3275,5,8,4,,
2017-04-08T12:00:00,0.170705882,120.5703529,0.037176471,30.61315789,44.43,7.1475,0.10175,7.26475,10.2675,5,12,4,,
2017-04-08T16:00:00,0.165047619,16.69109524,0.032904762,29.96681818,47.415,5.6725,0.06225,4.442,10.625,5,16,4,,
2017-04-08T20:00:00,0.163,102.8470417,0.034208333,27.928,44.2475,5.1975,0.05075,3.61475,11.00166667,5,20,4,,
2017-04-09T00:00:00,0.168,100.6434,0.0362,27.25625,49.3125,5.8,0.02175,1.55325,10.09541667,6,0,4,,
2017-04-09T04:00:00,0.1641,-13.13405,0.0327,26.89608696,59.07333333,4.66,0.023,1.650666667,10.71541667,6,4,4,,
2017-04-09T08:00:00,0.157375,99,0.032333333,28.88238095,70.0525,4.53,0.1545,11.021,11.2525,6,8,4,,
2017-04-09T12:00:00,0.165923077,103.3880769,0.036846154,33.395,46.4925,12.545,0.1605,11.46075,10.17541667,6,12,4,,
2017-04-09T16:00:00,0.142,-2.631352941,0.035352941,30.40333333,52.675,4.275,0.1095,7.82,10.43416667,6,16,4,,
2017-04-09T20:00:00,0.152125,75.272125,0.033625,27.38857143,55.865,3.8225,0.09475,6.7675,11.04958333,6,20,4,,
2017-04-10T00:00:00,0.156,91.8058,0.0336,25.74526316,48.6375,4.1875,0.0155,1.09475,10.0775,0,0,4,,
2017-04-10T04:00:00,0.1613125,-13.4208125,0.0305625,24.56809524,65.74666667,3.426666667,0.061333333,4.377,10.42041667,0,4,4,,
2017-04-10T08:00:00,0.1525,62.63625,0.03,31.23055556,79.03,3.36,0.24775,17.7,11.15291667,0,8,4,,
2017-04-10T12:00:00,0.160181818,92.80327273,0.036272727,34.46,49.39,3.69,0.2515,17.95,10.1125,0,12,4,,
2017-04-10T16:00:00,0.134307692,-11.77653846,0.036153846,30.41380952,63.05,3.333333333,0.204666667,14.60666667,10.22416667,0,16,4,,
2017-04-10T20:00:00,0.1475,50.12616667,0.035625,26.0555,71.3175,3.0425,0.217,15.4775,11.03541667,0,20,4,,
2017-04-11T00:00:00,0.153454545,86.11672727,0.034454545,23.71590909,50.1725,3.095,0.052,1.8115,10.11416667,1,0,4,,
2017-04-11T04:00:00,0.160461538,-12.95561538,0.030461538,23.06210526,65.85,2.34,0.286,7.691,10.21291667,1,4,4,,
2017-04-11T08:00:00,0.151791667,42.33804167,0.03,29.74857143,77.4025,2.4875,0.2825,20.15,11.04041667,1,8,4,,
2017-04-11T12:00:00,0.156636364,82.94163636,0.034181818,33.74428571,51.9725,2.65,0.2805,20.05,10.10333333,1,12,4,,
2017-04-11T16:00:00,0.1463,-20.338,0.0351,30.33105263,72.905,2.245,0.294,11.39,10.05958333,1,16,4,,
2017-04-11T20:00:00,0.15025,30.06670833,0.033833333,27.67578947,90.8525,1.8425,0.22,8.481,11.01541667,1,20,4,,
2017-04-12T00:00:00,0.157214286,78.28542857,0.036857143,26.40863636,52.1075,2.2825,0.096,4.4425,10.22,2,0,4,,
2017-04-12T04:00:00,0.158666667,-7.030166667,0.03325,25.7945,59.50333333,1.996666667,0.224,5.502666667,10.14416667,2,4,4,,
2017-04-12T08:00:00,0.151666667,30.886875,0.033208333,26.8985,67.84,1.8625,0.22575,16.15,10.93875,2,8,4,,
2017-04-12T12:00:00,0.157,76.22027273,0.035363636,30.08727273,53.0325,2.25,0.295666667,15.7235,10.12583333,2,12,4,,
2017-04-12T16:00:00,0.142428571,-20.66314286,0.033,29.54055556,73.325,2.19,0.219,8.1235,9.93625,2,16,4,,
2017-04-12T20:00:00,0.14975,15.61470833,0.03475,27.08588235,92.9875,1.8175,0.161333333,8.6165,10.91375,2,20,4,,
2017-04-13T00:00:00,0.155166667,70.03916667,0.036666667,25.77333333,56.2575,2.135,0.191666667,0.7775,10.33583333,3,0,4,,
2017-04-13T04:00:00,0.160375,-3.254375,0.0315,25.21944444,56.5875,1.94,0.222,4.2455,10.03583333,3,4,4,,
2017-04-13T08:00:00,0.15925,21.180375,0.03475,29.2775,58.415,2.4525,0.30325,21.675,10.71791667,3,8,4,,
2017-04-13T12:00:00,0.157545455,59.31027273,0.035,31.93136364,53.2025,2.915,0.295,15.7085,10.09416667,3,12,4,,
2017-04-13T16:00:00,0.15,-14.1308,0.03,28.89,72.085,2.24,0.174,6.306,9.852916667,3,16,4,,
2017-04-13T20:00:00,0.151458333,7.179208333,0.034458333,27.7385,97.7,1.845,0.21425,15.3,10.80125,3,20,4,,
2017-04-14T00:00:00,0.156772727,56.37577273,0.033545455,26.69047619,60.7275,1.6675,0.112,2.43325,10.43541667,4,0,4,,
2017-04-14T04:00:00,0.16,3.541857143,0.030428571,26.3075,55.0725,1.695,0.192666667,0.36375,10.06041667,4,4,4,,
2017-04-14T08:00:00,0.159583333,17.07095833,0.037041667,27.22466667,56.4575,1.77,0.273333333,14.727,10.58166667,4,8,4,,
2017-04-14T12:00:00,0.160538462,49.98084615,0.035692308,29.87529412,53.7925,1.7825,0.268666667,14.40825,10.11958333,4,12,4,,
2017-04-14T16:00:00,0.1615,-7.1585,0.0285,27.55117647,69.57,1.65,0.1675,0.828,9.811666667,4,16,4,,
2017-04-14T20:00:00,0.159958333,1.266333333,0.030083333,26.02157895,88.0475,1.5225,0.066333333,4.32,10.65916667,4,20,4,,
2017-04-15T00:00:00,0.162791667,47.30608333,0.031416667,25.375,61.92,1.7,0.097166667,0.49375,10.565,5,0,4,,
2017-04-15T04:00:00,0.164416667,28.04470833,0.028541667,25.085,54.425,1.5675,0.128,2.5865,10.17541667,5,4,4,,
2017-04-15T08:00:00,0.169083333,15.809,0.032291667,28.09545455,53.2575,1.5975,0.287,20.475,10.42916667,5,8,4,,
2017-04-15T12:00:00,0.166285714,44.85421429,0.038142857,32.433125,52.2075,1.795,0.271,19.35,10.14166667,5,12,4,,
2017-04-15T16:00:00,0.161267857,22.61650298,0.036800595,29.688125,64.695,2.37,0.2,7.089,9.834166667,5,16,4,,
2017-04-15T20:00:00,0.15625,0.378791667,0.035458333,27.41705882,67.54,1.605,0.1945,13.87,10.49583333,5,20,4,,
2017-04-16T00:00:00,0.160291667,36.225375,0.037458333,25.96,58.535,1.35,0.129,4.795,10.61458333,6,0,4,,
2017-04-16T04:00:00,0.163291667,29.42795833,0.034583333,25.41875,52.095,1.17,0.132,2.59925,10.31125,6,4,4,,
2017-04-16T08:00:00,0.165625,18.00558333,0.03475,27.432,51.6575,1.45,0.27075,19.35,10.3225,6,8,4,,
2017-04-16T12:00:00,0.159705882,32.35905882,0.038647059,31.45454545,52.3125,2.54,0.27325,19.5,10.17416667,6,12,4,,
2017-04-16T16:00:00,0.159716578,17.69655214,0.036368984,28.93666667,58.0825,2.245,0.1665,11.88,9.923333333,6,16,4,,
2017-04-16T20:00:00,0.159727273,3.034045455,0.034090909,26.41388889,64.4975,1.3825,0.117,8.3375,10.34583333,6,20,4,,
2017-04-17T00:00:00,0.161208333,18.35545833,0.035916667,25.425,60.3475,1.1625,0.1055,7.525,10.66333333,0,0,4,,
2017-04-17T04:00:00,0.164291667,27.63545833,0.033666667,25.105,52.07,1.235,0.196375,0.81325,10.49833333,0,4,4,,
2017-04-17T08:00:00,0.168791667,21.93020833,0.032791667,27.38,51.545,1.1975,0.28725,20.5,10.295,0,8,4,,
2017-04-17T12:00:00,0.165333333,23.50020833,0.036333333,31.73714286,51.815,1.6575,0.28175,20.125,10.19708333,0,12,4,,
2017-04-17T16:00:00,0.177,22.496,0.027,29.945,55.0625,1.5675,0.205,14.625,10.03333333,0,16,4,,
2017-04-17T20:00:00,0.159842105,4.950473684,0.030736842,27.14307692,59.4475,1.0825,0.1815,12.9325,10.23458333,0,20,4,,
2017-04-18T00:00:00,0.160666667,8.502166667,0.036375,26.042,60.9375,1.085,0.148,10.5625,10.64375,1,0,4,,
2017-04-18T04:00:00,0.161291667,24.90554167,0.035666667,25.586,53.8475,1.185,0.128,7.315,10.70166667,1,4,4,,
2017-04-18T08:00:00,0.16425,32.07325,0.032375,26.97153846,52.4975,1.3675,0.208,11.1445,10.30208333,1,8,4,,
2017-04-18T12:00:00,0.163791667,18.76941667,0.031041667,29.668,53.09,1.2775,0.28975,20.675,10.17125,1,12,4,,
2017-04-18T16:00:00,0.161125,23.00325,0.03025,27.76166667,54.3925,1.0875,0.113666667,6.5025,10.17791667,1,16,4,,
2017-04-18T20:00:00,0.162368421,18.32047368,0.030052632,26.02333333,56.3925,1.0575,0.129777778,0.07075,10.15791667,1,20,4,,
2017-04-19T00:00:00,0.165125,1.306083333,0.033,25.72235294,60.2525,0.9475,0.145888889,0.43075,10.55833333,2,0,4,,
2017-04-19T04:00:00,0.163708333,24.612125,0.033833333,25.668,58.6625,0.845,0.162,2.95425,10.81416667,2,4,4,,
2017-04-19T08:00:00,0.168,41.40295238,0.034761905,27.4675,53.9075,1.32,0.2405,17.1775,10.31375,2,8,4,,
2017-04-19T12:00:00,0.1622,12.007,0.0318,30.81272727,55.1275,1.63,0.28575,20.425,10.10833333,2,12,4,,
2017-04-19T16:00:00,0.160375,25.48,0.031958333,28.47125,54.55,1.465,0.28325,20.225,10.31708333,2,16,4,,
2017-04-19T20:00:00,0.1597,33.3233,0.0306,26.58333333,53.3825,1.5625,0.26275,18.775,10.11375,2,20,4,,
2017-04-20T00:00:00,0.164541667,-2.445375,0.03275,25.99625,57.2675,1.54,0.256333333,14.5775,10.43583333,3,0,4,,
2017-04-20T04:00:00,0.1605,19.99054167,0.031083333,25.42,59.2575,1.605,0.2575,10.875,10.95416667,3,4,4,,
2017-04-20T08:00:00,0.163105263,56.38921053,0.032368421,27.315,51.5,2.19,0.239,13.5375,10.37166667,3,8,4,,
2017-04-20T12:00:00,0.161,5.456333333,0.034333333,29.84916667,54.08,6.0175,0.236666667,13.0825,10.02791667,3,12,4,,
2017-04-20T16:00:00,0.15925,20.40216667,0.035458333,28.80090909,55.535,2.46,0.2385,17.025,10.43958333,3,16,4,,
2017-04-20T20:00:00,0.158230769,41.32123077,0.032692308,26.21533333,52.4575,2.025,0.24,17.125,10.12333333,3,20,4,,
2017-04-21T00:00:00,0.1638,-12.553,0.031666667,25.23529412,58.5975,1.8525,0.237,16.925,10.24208333,4,0,4,,
2017-04-21T04:00:00,0.1595,5.2995,0.030125,25.256,77.65,1.3675,0.235666667,13.035,11.05833333,4,4,4,,
2017-04-21T08:00:00,0.163045455,70.29959091,0.033954545,26.41181818,52.665,1.84,0.219,15.675,10.50291667,4,8,4,,
2017-04-21T12:00:00,0.16,-1.6245,0.03,29.08125,51.97,2.105,0.21225,15.15,10.00041667,4,12,4,,
2017-04-21T16:00:00,0.160125,17.70358333,0.032958333,28.20214286,54.4525,1.865,0.2125,15.15,10.6275,4,16,4,,
2017-04-21T20:00:00,0.1629375,55.5696875,0.0335,26.66285714,50.515,2.2425,0.2155,15.375,10.23166667,4,20,4,,
2017-04-22T00:00:00,0.165,-9.9355,0.0316,25.7535,56.05,2.695,0.2185,15.625,10.07958333,5,0,4,,
2017-04-22T04:00:00,0.159041667,-5.496833333,0.0305,25.39,78.675,1.9625,0.2175,15.5,11.10333333,5,4,4,,
2017-04-22T08:00:00,0.162416667,86.53925,0.033458333,27.2625,52.15,2.465,0.19975,14.275,10.63416667,5,8,4,,
2017-04-22T12:00:00,0.157,-1.608,0.03,29.75222222,50.0575,2.58,0.17925,12.8,9.907916667,5,12,4,,
2017-04-22T16:00:00,0.158833333,4.734041667,0.031,27.24176471,53.8275,1.6,0.175,12.5,10.72,5,16,4,,
2017-04-22T20:00:00,0.161578947,72.81231579,0.032421053,25.58869565,47.48,2.09,0.158,11.275,10.40583333,5,20,4,,
2017-04-23T00:00:00,0.16825,-11.90625,0.03,25.01058824,52.72333333,2.436666667,0.168333333,12,9.9025,6,0,4,,
2017-04-23T04:00:00,0.159208333,-21.818875,0.030416667,24.72789474,84.3,1.6125,0.16375,11.7,11.035,6,4,4,,
2017-04-23T08:00:00,0.163375,98.64829167,0.03175,27.3,55.495,2.4825,0.16675,11.925,10.7675,6,8,4,,
2017-04-23T12:00:00,0.14,72.927,0.053,31.33666667,47.93333333,7.03,0.168333333,12.06666667,9.84,6,12,4,,
2017-04-23T16:00:00,0.142227273,-14.28236364,0.030272727,29.17363636,58.0775,3.085,0.1695,12.1,10.67625,6,16,4,,
2017-04-23T20:00:00,0.1505,83.72536364,0.032681818,26.33166667,48.4975,2.4425,0.1675,11.95,10.58833333,6,20,4,,
2017-04-24T00:00:00,0.149597826,20.35324704,0.031036561,25.49705882,50.695,2.405,0.1655,11.8,9.78625,0,0,4,,
2017-04-24T04:00:00,0.148695652,-43.01886957,0.029391304,25.13217391,118.9175,1.8075,0.16575,11.85,10.86,0,4,4,,
2017-04-24T08:00:00,0.14975,95.36179167,0.030083333,27.92818182,102.95,2.07,0.1635,11.675,10.92791667,0,8,4,,
2017-04-24T12:00:00,0.145666667,75.98533333,0.044333333,30.80066667,48.25,2.15,0.169,12.1,9.824583333,0,12,4,,
2017-04-24T16:00:00,0.138111111,-43.14833333,0.030666667,29.00333333,74.2175,1.6875,0.18775,13.375,10.50625,0,16,4,,
2017-04-24T20:00:00,0.144458333,75.19016667,0.02975,26.3055,108.1425,1.8675,0.1855,13.25,10.8725,0,20,4,,
2017-04-25T00:00:00,0.145,75.4835,0.0435,25.35294118,48.39,1.995,0.1945,13.9,9.810833333,1,0,4,,
2017-04-25T04:00:00,0.148,-54.39747368,0.030526316,24.8325,122.6275,1.635,0.2035,14.55,10.61541667,1,4,4,,
2017-04-25T08:00:00,0.14375,74.475125,0.028583333,27.98857143,241.58,1.96,0.19825,14.15,11.09416667,1,8,4,,
2017-04-25T12:00:00,0.1556,85.0104,0.0334,30.9195,50.32,2,0.2005,14.3,9.897083333,1,12,4,,
2017-04-25T16:00:00,0.141642857,-60.41307143,0.03,28.6255,88.84,1.596666667,0.215,15.33333333,10.26666667,1,16,4,,
2017-04-25T20:00:00,0.141708333,51.513375,0.028625,26.0035,455.7625,2.145,0.2085,14.85,11.15625,1,20,4,,
2017-04-26T00:00:00,0.14775,85.42325,0.033375,24.19619048,52.67666667,1.906666667,0.216666667,15.46666667,9.984583333,2,0,4,,
2017-04-26T04:00:00,0.155428571,-49.24757143,0.030214286,22.93571429,82.95666667,1.383333333,0.226333333,16.13333333,10.2925,2,4,4,,
2017-04-26T08:00:00,0.149791667,51.86070833,0.026,27.69421053,251.095,1.475,0.21625,15.45,11.11166667,2,8,4,,
2017-04-26T12:00:00,0.155285714,86.07285714,0.034714286,31.38263158,52.11,1.735,0.219,15.7,9.942083333,2,12,4,,
2017-04-26T16:00:00,0.139666667,-69.36688889,0.030333333,28.9895,103.545,1.635,0.227,16.2,9.995,2,16,4,,
2017-04-26T20:00:00,0.140291667,13.39870833,0.026333333,26.0935,944.1975,2.7725,0.22225,15.875,11.27291667,2,20,4,,
2017-04-27T00:00:00,0.150538462,97.43130769,0.03,24.3673913,76.82666667,2.25,0.23,16.4,10.22041667,3,0,4,,
2017-04-27T04:00:00,0.1584,-36.9367,0.0287,22.952,75.18,1.365,0.235,16.75,10.04958333,3,4,4,,
2017-04-27T08:00:00,0.150833333,25.890625,0.025958333,27.995,202.7475,1.35,0.226,16.125,11.035,3,8,4,,
2017-04-27T12:00:00,0.154555556,78.70977778,0.033,32.60761905,53.86,1.49,0.227,16.23333333,10.00541667,3,12,4,,
2017-04-27T16:00:00,0.125,-66.47525,0.03,29.33,101.7,1.53,0.236,16.8,9.72375,3,16,4,,
2017-04-27T20:00:00,0.134166667,-27.00808333,0.029875,26.34045455,1227.1275,3.07,0.23175,16.55,11.18916667,3,20,4,,
2017-04-28T00:00:00,0.143666667,96.11555556,0.032666667,24.82708333,172.57,2.125,0.2365,16.875,10.48416667,4,0,4,,
2017-04-28T04:00:00,0.1565,-22.31675,0.03,24.08631579,66.965,1.48,0.25,17.9,9.85,4,4,4,,
2017-04-28T08:00:00,0.1505,6.179166667,0.030125,26.66904762,109.095,1.535,0.24075,17.175,10.81125,4,8,4,,
2017-04-28T12:00:00,0.147545455,65.45790909,0.032727273,30.81833333,55.83333333,1.633333333,0.243333333,17.36666667,10.08833333,4,12,4,,
2017-04-28T16:00:00,0.144251894,5.004100379,0.030613636,27.024375,85.1,1.29,0.248,17.7,9.57375,4,16,4,,
2017-04-28T20:00:00,0.140958333,-55.44970833,0.0285,23.989,834.62,2.65,0.244,17.425,10.92166667,4,20,4,,
2017-04-29T00:00:00,0.144458333,84.67575,0.02775,21.51,402.8475,2.2925,0.2465,17.575,10.7675,5,0,4,,
2017-04-29T04:00:00,0.153468297,42.54685326,0.028722826,20.13333333,65.285,1.515,0.261,18.65,9.855,5,4,4,,
2017-04-29T08:00:00,0.162478261,0.417956522,0.029695652,23.82882353,70.43,1.0575,0.25525,18.25,10.49833333,5,8,4,,
2017-04-29T12:00:00,0.157230769,46.76930769,0.030307692,29.98391304,55.05,1.3175,0.25325,18.075,10.17458333,5,12,4,,
2017-04-29T16:00:00,0.153393162,-5.119818376,0.030153846,26.69066667,177.0475,1.40625,0.252,17.975,9.53375,5,16,4,,
2017-04-29T20:00:00,0.149555556,-57.00894444,0.03,22.41625,299.045,1.495,0.25075,17.875,10.52625,5,20,4,,
2017-04-30T00:00:00,0.148,51.60266667,0.02975,20.0375,514.8575,1.7325,0.2505,17.875,10.96375,6,0,4,,
2017-04-30T04:00:00,0.151375,65.003625,0.026625,18.738125,66.4475,1.2825,0.26875,19.175,10.02666667,6,4,4,,
2017-04-30T08:00:00,0.1688,3.002266667,0.029533333,24.41,59.8,1.29,0.27275,19.45,10.1475,6,8,4,,
2017-04-30T12:00:00,0.161529412,24.17941176,0.032294118,30.34111111,55.2875,1.6725,0.2665,19,10.225,6,12,4,,
2017-04-30T16:00:00,0.158187783,-7.585217195,0.031493213,28.68615385,84.10375,1.52125,0.263583333,18.8,9.62875,6,16,4,,
2017-04-30T20:00:00,0.154846154,-39.34984615,0.030692308,24.81458333,112.92,1.37,0.260666667,18.6,10.14583333,6,20,4,,
2017-05-01T00:00:00,0.151208333,4.80525,0.03025,24.09375,474.5575,1.325,0.2565,18.3,11.01791667,0,0,5,,
2017-05-01T04:00:00,0.1581,55.4326,0.03195,24.02761905,81.175,1.2075,0.26675,19.05,10.39166667,0,4,5,,
2017-05-01T08:00:00,0.15931087,34.60560435,0.031105435,26.08111111,57.3375,1.135,0.2735,19.525,9.95,0,8,5,,
2017-05-01T12:00:00,0.160521739,13.7786087,0.03026087,30.49666667,55.985,1.1125,0.26975,19.25,10.2025,0,12,5,,
2017-05-01T16:00:00,0.1485,24.547,0.0435,28.8,54.02666667,1.096666667,0.257,18.33333333,9.891666667,0,16,5,,
2017-05-01T20:00:00,0.158,-21.28816667,0.031,25.79947368,73.855,1.14,0.259,18.5,9.88625,0,20,5,,
2017-05-02T00:00:00,0.153708333,-25.89533333,0.031166667,24.65235294,488.145,1.1025,0.25925,18.525,10.86708333,1,0,5,,
2017-05-02T04:00:00,0.156375,52.35595833,0.030666667,23.95863636,144.3825,1,0.25925,18.5,10.73583333,1,4,5,,
